Pincode,Dealer,Model,Month,Financial_Year,Units_Sold
500023,jay2,swi,Aug-24,FY 24-25,8
500023,kal2,bre,Aug-24,FY 24-25,24
500023,kal2,cel,Sep-24,FY 24-25,24
500023,rk1,eec,Sep-24,FY 24-25,37
500023,jay1,cel,Sep-24,FY 24-25,43
500023,kal1,wag,Oct-24,FY 24-25,14
500023,var1,cel,Oct-24,FY 24-25,31
500023,ada1,ert,Oct-24,FY 24-25,41
500023,kal1,wag,Nov-24,FY 24-25,36
500023,kal2,bre,Nov-24,FY 24-25,46
500023,ada2,bre,Nov-24,FY 24-25,24
500023,var1,cel,Dec-24,FY 24-25,29
500023,kal2,des,Dec-24,FY 24-25,23
500023,jay1,eec,Dec-24,FY 24-25,25
500023,rk1,swi,Jan-25,FY 25-26,18
500023,jay1,eec,Jan-25,FY 25-26,13
500023,jay2,swi,Jan-25,FY 25-26,11
500023,ada1,swi,Feb-25,FY 25-26,17
500023,ada2,spr,Feb-25,FY 25-26,33
500023,ace1,swi,Feb-25,FY 25-26,21
500023,kal2,cel,Mar-25,FY 25-26,15
500023,kal1,des,Mar-25,FY 25-26,35
500023,var1,bre,Mar-25,FY 25-26,9
500023,jay1,swi,Apr-25,FY 25-26,45
500023,kal2,des,Apr-25,FY 25-26,27
500023,var1,Alt,Apr-25,FY 25-26,21
500023,var1,cel,May-25,FY 25-26,16
500023,ada2,swi,May-25,FY 25-26,35
500023,rk1,wag,May-25,FY 25-26,44
500023,kal2,wag,Jun-25,FY 25-26,39
500023,ace1,eec,Jun-25,FY 25-26,30
500023,ada2,cel,Jun-25,FY 25-26,46
500023,var1,bre,Jul-25,FY 25-26,13
500023,kal1,spr,Jul-25,FY 25-26,5
500023,rk1,cel,Jul-25,FY 25-26,39
500023,ada1,cel,Aug-25,FY 25-26,40
500023,var2,Alt,Aug-25,FY 25-26,31
500023,rk2,ert,Aug-25,FY 25-26,26
500023,ace1,spr,Sep-25,FY 25-26,9
500023,jay1,des,Sep-25,FY 25-26,28
500023,ada1,des,Sep-25,FY 25-26,24
500023,kal2,des,Oct-25,FY 25-26,35
500023,jay2,bre,Oct-25,FY 25-26,17
500023,ada2,Alt,Oct-25,FY 25-26,32
500023,var2,eec,Nov-25,FY 25-26,44
500023,ace1,Alt,Nov-25,FY 25-26,45
500023,jay1,ert,Nov-25,FY 25-26,7
500023,rk1,wag,Dec-25,FY 25-26,47
500023,rk2,Alt,Dec-25,FY 25-26,35
500023,kal2,cel,Dec-25,FY 25-26,10
500023,jay2,des,Jan-26,FY 25-26,48
500023,ada1,bre,Jan-26,FY 25-26,22
500023,ada2,wag,Jan-26,FY 25-26,13
500023,kal1,Alt,Feb-26,FY 25-26,42
500023,jay1,Alt,Feb-26,FY 25-26,22
500023,jay2,cel,Feb-26,FY 25-26,21
500023,kal1,Alt,Mar-26,FY 25-26,47
500023,ace1,wag,Mar-26,FY 25-26,17
500023,ada2,Alt,Mar-26,FY 25-26,7
500023,var1,eec,Apr-26,FY 25-26,9
500023,rk2,wag,Apr-26,FY 25-26,26
500023,ada1,bre,Apr-26,FY 25-26,29
500023,rk1,wag,May-26,FY 25-26,9
500023,rk2,ert,May-26,FY 25-26,35
500023,kal2,swi,May-26,FY 25-26,9
500023,ada1,ert,Jun-26,FY 25-26,23
500023,kal2,bre,Jun-26,FY 25-26,49
500023,rk2,ert,Jun-26,FY 25-26,8
500024,var2,swi,Apr-24,FY 24-25,17
500024,rk2,ert,Apr-24,FY 24-25,49
500024,ada1,bre,Apr-24,FY 24-25,42
500024,ace1,ert,May-24,FY 24-25,16
500024,kal1,bre,May-24,FY 24-25,5
500024,var1,wag,May-24,FY 24-25,42
500024,jay1,swi,Jun-24,FY 24-25,27
500024,kal1,bre,Jun-24,FY 24-25,27
500024,ace1,Alt,Jun-24,FY 24-25,35
500024,var2,Alt,Jul-24,FY 24-25,40
500024,ace1,swi,Jul-24,FY 24-25,8
500024,rk1,swi,Jul-24,FY 24-25,20
500024,ace1,wag,Aug-24,FY 24-25,26
500024,rk1,Alt,Aug-24,FY 24-25,8
500024,ada2,eec,Aug-24,FY 24-25,17
500024,kal2,ert,Sep-24,FY 24-25,11
500024,ada1,spr,Sep-24,FY 24-25,22
500024,kal1,ert,Sep-24,FY 24-25,20
500024,jay2,ert,Oct-24,FY 24-25,7
500024,rk1,wag,Oct-24,FY 24-25,5
500024,jay1,Alt,Oct-24,FY 24-25,49
500024,ace1,eec,Nov-24,FY 24-25,34
500024,kal2,des,Nov-24,FY 24-25,49
500024,var2,swi,Nov-24,FY 24-25,32
500024,jay1,bre,Dec-24,FY 24-25,50
500024,var2,ert,Dec-24,FY 24-25,6
500024,ada1,Alt,Dec-24,FY 24-25,24
500024,kal2,wag,Jan-25,FY 25-26,22
500024,rk2,spr,Jan-25,FY 25-26,20
500024,ace1,swi,Jan-25,FY 25-26,31
500024,ada1,Alt,Feb-25,FY 25-26,31
500024,rk1,des,Feb-25,FY 25-26,19
500024,ace1,Alt,Feb-25,FY 25-26,31
500024,var1,wag,Mar-25,FY 25-26,48
500024,ada2,wag,Mar-25,FY 25-26,26
500024,ace1,cel,Mar-25,FY 25-26,10
500024,ada2,ert,Apr-25,FY 25-26,45
500024,kal2,ert,Apr-25,FY 25-26,45
500024,rk2,des,Apr-25,FY 25-26,45
500024,var1,des,May-25,FY 25-26,20
500024,ada2,swi,May-25,FY 25-26,11
500024,jay2,eec,May-25,FY 25-26,13
500024,ada2,cel,Jun-25,FY 25-26,41
500024,jay1,ert,Jun-25,FY 25-26,34
500024,rk2,Alt,Jun-25,FY 25-26,30
500024,rk1,des,Jul-25,FY 25-26,46
500024,ada1,cel,Jul-25,FY 25-26,26
500024,kal1,spr,Jul-25,FY 25-26,37
500024,kal2,spr,Aug-25,FY 25-26,27
500024,kal1,spr,Aug-25,FY 25-26,37
500024,rk1,cel,Aug-25,FY 25-26,36
500024,jay1,spr,Sep-25,FY 25-26,14
500024,var2,spr,Sep-25,FY 25-26,12
500024,ada1,swi,Sep-25,FY 25-26,33
500024,rk2,cel,Oct-25,FY 25-26,29
500024,ada1,eec,Oct-25,FY 25-26,29
500024,ada2,spr,Oct-25,FY 25-26,32
500024,ada1,wag,Nov-25,FY 25-26,21
500024,ada2,ert,Nov-25,FY 25-26,48
500024,var1,spr,Nov-25,FY 25-26,7
500024,ace1,ert,Dec-25,FY 25-26,27
500024,ada2,ert,Dec-25,FY 25-26,45
500024,jay2,spr,Dec-25,FY 25-26,16
500024,var2,des,Jan-26,FY 25-26,34
500024,jay2,wag,Jan-26,FY 25-26,36
500024,rk1,cel,Jan-26,FY 25-26,8
500024,rk1,Alt,Feb-26,FY 25-26,50
500024,kal2,swi,Feb-26,FY 25-26,12
500024,var2,wag,Feb-26,FY 25-26,16
500024,ace1,des,Mar-26,FY 25-26,35
500024,kal1,Alt,Mar-26,FY 25-26,38
500024,jay2,des,Mar-26,FY 25-26,29
500024,ace1,Alt,Apr-26,FY 25-26,35
500024,rk2,ert,Apr-26,FY 25-26,30
500024,rk1,eec,Apr-26,FY 25-26,36
500024,ada1,ert,May-26,FY 25-26,49
500024,jay1,wag,May-26,FY 25-26,42
500024,kal1,des,May-26,FY 25-26,43
500024,kal1,bre,Jun-26,FY 25-26,21
500024,ada1,eec,Jun-26,FY 25-26,7
500024,rk1,eec,Jun-26,FY 25-26,29
500025,var1,ert,Apr-24,FY 24-25,40
500025,rk2,wag,Apr-24,FY 24-25,19
500025,kal1,ert,Apr-24,FY 24-25,36
500025,kal1,Alt,May-24,FY 24-25,39
500025,var1,eec,May-24,FY 24-25,16
500025,jay2,wag,May-24,FY 24-25,26
500025,jay2,bre,Jun-24,FY 24-25,32
500025,ada2,spr,Jun-24,FY 24-25,35
500025,var1,swi,Jun-24,FY 24-25,13
500025,rk1,ert,Jul-24,FY 24-25,13
500025,kal1,ert,Jul-24,FY 24-25,25
500025,ace1,ert,Jul-24,FY 24-25,31
500025,rk2,Alt,Aug-24,FY 24-25,44
500025,ace1,ert,Aug-24,FY 24-25,38
500025,jay2,wag,Aug-24,FY 24-25,13
500025,jay1,swi,Sep-24,FY 24-25,7
500025,ada2,swi,Sep-24,FY 24-25,32
500025,rk1,wag,Sep-24,FY 24-25,32
500025,rk2,wag,Oct-24,FY 24-25,9
500025,jay1,eec,Oct-24,FY 24-25,30
500025,kal1,ert,Oct-24,FY 24-25,20
500025,kal2,swi,Nov-24,FY 24-25,36
500025,ace1,eec,Nov-24,FY 24-25,49
500025,var2,cel,Nov-24,FY 24-25,35
500025,ada1,eec,Dec-24,FY 24-25,18
500025,rk2,eec,Dec-24,FY 24-25,39
500025,var2,bre,Dec-24,FY 24-25,7
500025,jay1,bre,Jan-25,FY 25-26,33
500025,rk1,eec,Jan-25,FY 25-26,24
500025,ada2,spr,Jan-25,FY 25-26,27
500025,jay1,cel,Feb-25,FY 25-26,5
500025,ada2,Alt,Feb-25,FY 25-26,22
500025,rk1,wag,Feb-25,FY 25-26,33
500025,var2,ert,Mar-25,FY 25-26,19
500025,ada2,swi,Mar-25,FY 25-26,43
500025,rk2,bre,Mar-25,FY 25-26,13
500025,rk1,wag,Apr-25,FY 25-26,25
500025,jay1,des,Apr-25,FY 25-26,29
500025,ada2,wag,Apr-25,FY 25-26,33
500025,var1,cel,May-25,FY 25-26,42
500025,ada1,swi,May-25,FY 25-26,31
500025,var2,ert,May-25,FY 25-26,11
500025,rk1,wag,Jun-25,FY 25-26,34
500025,jay2,spr,Jun-25,FY 25-26,28
500025,ace1,swi,Jun-25,FY 25-26,16
500025,ace1,wag,Jul-25,FY 25-26,9
500025,jay1,swi,Jul-25,FY 25-26,14
500025,rk2,cel,Jul-25,FY 25-26,9
500025,var2,eec,Aug-25,FY 25-26,25
500025,ace1,wag,Aug-25,FY 25-26,10
500025,kal2,wag,Aug-25,FY 25-26,26
500025,rk1,wag,Sep-25,FY 25-26,21
500025,jay1,wag,Sep-25,FY 25-26,43
500025,ace1,Alt,Sep-25,FY 25-26,26
500025,rk2,spr,Oct-25,FY 25-26,6
500025,jay1,wag,Oct-25,FY 25-26,17
500025,ada2,Alt,Oct-25,FY 25-26,43
500025,jay1,eec,Nov-25,FY 25-26,42
500025,rk2,eec,Nov-25,FY 25-26,30
500025,ada2,ert,Nov-25,FY 25-26,34
500025,ada1,bre,Dec-25,FY 25-26,9
500025,rk1,Alt,Dec-25,FY 25-26,24
500025,kal1,swi,Dec-25,FY 25-26,28
500025,rk1,bre,Jan-26,FY 25-26,46
500025,kal1,ert,Jan-26,FY 25-26,38
500025,kal2,cel,Jan-26,FY 25-26,21
500025,jay1,ert,Feb-26,FY 25-26,26
500025,var1,spr,Feb-26,FY 25-26,48
500025,ace1,swi,Feb-26,FY 25-26,35
500025,var2,cel,Mar-26,FY 25-26,37
500025,jay1,ert,Mar-26,FY 25-26,29
500025,jay2,bre,Mar-26,FY 25-26,39
500025,var2,ert,Apr-26,FY 25-26,41
500025,jay2,des,Apr-26,FY 25-26,26
500025,kal1,eec,Apr-26,FY 25-26,23
500025,ada2,spr,May-26,FY 25-26,15
500025,var1,spr,May-26,FY 25-26,49
500025,kal2,swi,May-26,FY 25-26,35
500025,rk2,bre,Jun-26,FY 25-26,18
500025,ada2,wag,Jun-26,FY 25-26,24
500025,var1,des,Jun-26,FY 25-26,22
500026,kal1,Alt,Apr-24,FY 24-25,12
500026,rk1,bre,Apr-24,FY 24-25,13
500026,kal2,cel,Apr-24,FY 24-25,34
500026,ada2,des,May-24,FY 24-25,17
500026,jay1,cel,May-24,FY 24-25,31
500026,rk1,Alt,May-24,FY 24-25,23
500026,rk2,des,Jun-24,FY 24-25,36
500026,ada1,swi,Jun-24,FY 24-25,29
500026,kal2,Alt,Jun-24,FY 24-25,26
500026,ace1,wag,Jul-24,FY 24-25,21
500026,rk2,bre,Jul-24,FY 24-25,32
500026,var1,Alt,Jul-24,FY 24-25,47
500026,rk1,ert,Aug-24,FY 24-25,40
500026,kal2,des,Aug-24,FY 24-25,29
500026,ada2,ert,Aug-24,FY 24-25,48
500026,ada2,cel,Sep-24,FY 24-25,31
500026,ace1,bre,Sep-24,FY 24-25,24
500026,rk1,ert,Sep-24,FY 24-25,30
500026,kal2,wag,Oct-24,FY 24-25,17
500026,ada1,wag,Oct-24,FY 24-25,18
500026,kal1,bre,Oct-24,FY 24-25,14
500026,kal2,ert,Nov-24,FY 24-25,44
500026,ada1,cel,Nov-24,FY 24-25,19
500026,ace1,des,Nov-24,FY 24-25,16
500026,rk1,ert,Dec-24,FY 24-25,42
500026,ace1,spr,Dec-24,FY 24-25,50
500026,ada1,ert,Dec-24,FY 24-25,31
500026,ace1,cel,Jan-25,FY 25-26,47
500026,jay1,wag,Jan-25,FY 25-26,20
500026,rk2,bre,Jan-25,FY 25-26,46
500026,var2,cel,Feb-25,FY 25-26,24
500026,ada2,ert,Feb-25,FY 25-26,39
500026,ace1,spr,Feb-25,FY 25-26,45
500026,ada2,ert,Mar-25,FY 25-26,28
500026,jay1,swi,Mar-25,FY 25-26,49
500026,kal2,des,Mar-25,FY 25-26,12
500026,jay1,ert,Apr-25,FY 25-26,26
500026,var2,swi,Apr-25,FY 25-26,46
500026,kal2,wag,Apr-25,FY 25-26,47
500026,var1,ert,May-25,FY 25-26,16
500026,rk2,cel,May-25,FY 25-26,30
500026,ada2,ert,May-25,FY 25-26,25
500026,jay1,swi,Jun-25,FY 25-26,12
500026,ace1,Alt,Jun-25,FY 25-26,23
500026,var1,wag,Jun-25,FY 25-26,44
500026,ada1,wag,Jul-25,FY 25-26,32
500026,jay2,cel,Jul-25,FY 25-26,27
500026,kal1,Alt,Jul-25,FY 25-26,28
500026,var1,des,Aug-25,FY 25-26,50
500026,jay2,des,Aug-25,FY 25-26,12
500026,kal2,cel,Aug-25,FY 25-26,43
500026,kal2,Alt,Sep-25,FY 25-26,30
500026,ada1,bre,Sep-25,FY 25-26,40
500026,rk1,wag,Sep-25,FY 25-26,14
500026,rk1,wag,Oct-25,FY 25-26,13
500026,ace1,bre,Oct-25,FY 25-26,32
500026,kal1,bre,Oct-25,FY 25-26,23
500026,var2,des,Nov-25,FY 25-26,26
500026,kal1,des,Nov-25,FY 25-26,40
500026,jay2,Alt,Nov-25,FY 25-26,5
500026,kal2,Alt,Dec-25,FY 25-26,11
500026,kal1,swi,Dec-25,FY 25-26,43
500026,ada2,swi,Dec-25,FY 25-26,35
500026,rk2,spr,Jan-26,FY 25-26,48
500026,var2,Alt,Jan-26,FY 25-26,47
500026,kal1,ert,Jan-26,FY 25-26,5
500026,kal2,Alt,Feb-26,FY 25-26,47
500026,ada1,Alt,Feb-26,FY 25-26,34
500026,rk1,spr,Feb-26,FY 25-26,43
500026,kal1,eec,Mar-26,FY 25-26,12
500026,ace1,cel,Mar-26,FY 25-26,44
500026,ada1,spr,Mar-26,FY 25-26,35
500026,kal2,des,Apr-26,FY 25-26,29
500026,rk1,wag,Apr-26,FY 25-26,28
500026,var1,wag,Apr-26,FY 25-26,50
500026,var2,eec,May-26,FY 25-26,46
500026,ada1,swi,May-26,FY 25-26,28
500026,kal1,swi,May-26,FY 25-26,17
500026,rk1,swi,Jun-26,FY 25-26,12
500026,kal1,des,Jun-26,FY 25-26,9
500026,ada2,wag,Jun-26,FY 25-26,20
500027,var1,ert,Apr-24,FY 24-25,38
500027,kal1,spr,Apr-24,FY 24-25,15
500027,rk2,swi,Apr-24,FY 24-25,32
500027,var2,ert,May-24,FY 24-25,39
500027,var1,swi,May-24,FY 24-25,12
500027,ada2,swi,May-24,FY 24-25,46
500027,ace1,swi,Jun-24,FY 24-25,39
500027,var1,spr,Jun-24,FY 24-25,22
500027,rk1,eec,Jun-24,FY 24-25,29
500027,kal1,swi,Jul-24,FY 24-25,5
500027,kal2,Alt,Jul-24,FY 24-25,16
500027,ada2,eec,Jul-24,FY 24-25,6
500027,kal1,swi,Aug-24,FY 24-25,8
500027,jay1,eec,Aug-24,FY 24-25,14
500027,ada2,bre,Aug-24,FY 24-25,27
500027,jay1,swi,Sep-24,FY 24-25,28
500027,kal1,eec,Sep-24,FY 24-25,10
500027,var2,bre,Sep-24,FY 24-25,45
500027,rk2,spr,Oct-24,FY 24-25,47
500027,rk1,bre,Oct-24,FY 24-25,25
500027,kal1,des,Oct-24,FY 24-25,42
500027,var2,cel,Nov-24,FY 24-25,16
500027,kal1,Alt,Nov-24,FY 24-25,25
500027,jay2,spr,Nov-24,FY 24-25,40
500027,ace1,eec,Dec-24,FY 24-25,5
500027,ada2,wag,Dec-24,FY 24-25,49
500027,kal2,Alt,Dec-24,FY 24-25,10
500027,rk1,swi,Jan-25,FY 25-26,50
500027,rk2,wag,Jan-25,FY 25-26,14
500027,ada1,cel,Jan-25,FY 25-26,33
500027,ada2,ert,Feb-25,FY 25-26,26
500027,jay1,cel,Feb-25,FY 25-26,13
500027,kal2,spr,Feb-25,FY 25-26,35
500027,ada2,des,Mar-25,FY 25-26,42
500027,jay1,des,Mar-25,FY 25-26,38
500027,ada1,spr,Mar-25,FY 25-26,19
500027,jay2,eec,Apr-25,FY 25-26,45
500027,ace1,wag,Apr-25,FY 25-26,50
500027,var2,des,Apr-25,FY 25-26,46
500027,kal1,des,May-25,FY 25-26,50
500027,ace1,spr,May-25,FY 25-26,36
500027,jay1,bre,May-25,FY 25-26,15
500027,ada2,spr,Jun-25,FY 25-26,42
500027,jay1,wag,Jun-25,FY 25-26,36
500027,rk2,Alt,Jun-25,FY 25-26,33
500027,ada2,eec,Jul-25,FY 25-26,8
500027,rk2,Alt,Jul-25,FY 25-26,11
500027,jay1,Alt,Jul-25,FY 25-26,19
500027,ace1,eec,Aug-25,FY 25-26,48
500027,rk1,ert,Aug-25,FY 25-26,34
500027,rk2,spr,Aug-25,FY 25-26,45
500027,kal2,eec,Sep-25,FY 25-26,38
500027,ada1,wag,Sep-25,FY 25-26,36
500027,var2,cel,Sep-25,FY 25-26,15
500027,jay1,Alt,Oct-25,FY 25-26,30
500027,rk2,cel,Oct-25,FY 25-26,36
500027,kal2,cel,Oct-25,FY 25-26,43
500027,rk2,Alt,Nov-25,FY 25-26,35
500027,kal1,bre,Nov-25,FY 25-26,18
500027,var2,bre,Nov-25,FY 25-26,21
500027,ada2,swi,Dec-25,FY 25-26,49
500027,jay2,cel,Dec-25,FY 25-26,40
500027,kal1,cel,Dec-25,FY 25-26,17
500027,ace1,swi,Jan-26,FY 25-26,27
500027,var2,ert,Jan-26,FY 25-26,9
500027,kal1,ert,Jan-26,FY 25-26,43
500027,rk1,spr,Feb-26,FY 25-26,6
500027,ada1,ert,Feb-26,FY 25-26,22
500027,ace1,swi,Feb-26,FY 25-26,44
500027,kal1,ert,Mar-26,FY 25-26,48
500027,ada2,ert,Mar-26,FY 25-26,44
500027,rk1,wag,Mar-26,FY 25-26,15
500027,jay2,cel,Apr-26,FY 25-26,20
500027,var1,cel,Apr-26,FY 25-26,32
500027,ada1,ert,Apr-26,FY 25-26,42
500027,var1,spr,May-26,FY 25-26,38
500027,var2,ert,May-26,FY 25-26,12
500027,jay2,cel,May-26,FY 25-26,9
500027,kal2,des,Jun-26,FY 25-26,12
500027,ada1,wag,Jun-26,FY 25-26,43
500027,kal1,cel,Jun-26,FY 25-26,5
500028,kal2,cel,Apr-24,FY 24-25,18
500028,jay2,cel,Apr-24,FY 24-25,27
500028,rk1,Alt,Apr-24,FY 24-25,33
500028,kal1,cel,May-24,FY 24-25,39
500028,jay1,wag,May-24,FY 24-25,25
500028,var1,des,May-24,FY 24-25,32
500028,kal1,Alt,Jun-24,FY 24-25,43
500028,rk1,ert,Jun-24,FY 24-25,47
500028,ada2,des,Jun-24,FY 24-25,22
500028,ace1,swi,Jul-24,FY 24-25,44
500028,jay2,ert,Jul-24,FY 24-25,45
500028,jay1,ert,Jul-24,FY 24-25,23
500028,rk2,bre,Aug-24,FY 24-25,34
500028,ada1,spr,Aug-24,FY 24-25,36
500028,jay2,bre,Aug-24,FY 24-25,40
500028,kal2,eec,Sep-24,FY 24-25,10
500028,kal1,cel,Sep-24,FY 24-25,14
500028,jay1,spr,Sep-24,FY 24-25,22
500028,ada1,cel,Oct-24,FY 24-25,29
500028,var1,spr,Oct-24,FY 24-25,33
500028,rk2,eec,Oct-24,FY 24-25,20
500028,ace1,des,Nov-24,FY 24-25,10
500028,var2,swi,Nov-24,FY 24-25,24
500028,var1,eec,Nov-24,FY 24-25,42
500028,ace1,Alt,Dec-24,FY 24-25,20
500028,jay1,Alt,Dec-24,FY 24-25,9
500028,kal2,eec,Dec-24,FY 24-25,47
500028,rk2,eec,Jan-25,FY 25-26,38
500028,ada2,swi,Jan-25,FY 25-26,22
500028,ace1,des,Jan-25,FY 25-26,34
500028,jay1,spr,Feb-25,FY 25-26,39
500028,ace1,des,Feb-25,FY 25-26,16
500028,kal2,ert,Feb-25,FY 25-26,44
500028,ace1,eec,Mar-25,FY 25-26,8
500028,jay1,spr,Mar-25,FY 25-26,32
500028,kal2,ert,Mar-25,FY 25-26,23
500028,jay2,ert,Apr-25,FY 25-26,32
500028,ace1,swi,Apr-25,FY 25-26,33
500028,rk1,spr,Apr-25,FY 25-26,23
500028,rk1,spr,May-25,FY 25-26,10
500028,jay1,ert,May-25,FY 25-26,10
500028,ada1,cel,May-25,FY 25-26,9
500028,rk1,swi,Jun-25,FY 25-26,47
500028,ace1,eec,Jun-25,FY 25-26,35
500028,var2,swi,Jun-25,FY 25-26,13
500028,kal1,ert,Jul-25,FY 25-26,29
500028,rk2,bre,Jul-25,FY 25-26,8
500028,kal2,eec,Jul-25,FY 25-26,45
500028,jay2,ert,Aug-25,FY 25-26,33
500028,ace1,bre,Aug-25,FY 25-26,26
500028,kal2,wag,Aug-25,FY 25-26,22
500028,rk2,des,Sep-25,FY 25-26,43
500028,kal1,spr,Sep-25,FY 25-26,46
500028,ada1,cel,Sep-25,FY 25-26,17
500028,rk1,spr,Oct-25,FY 25-26,9
500028,kal1,eec,Oct-25,FY 25-26,40
500028,ada1,ert,Oct-25,FY 25-26,32
500028,ada1,cel,Nov-25,FY 25-26,15
500028,rk2,swi,Nov-25,FY 25-26,33
500028,ada2,cel,Nov-25,FY 25-26,29
500028,ada1,swi,Dec-25,FY 25-26,22
500028,rk2,des,Dec-25,FY 25-26,20
500028,var1,wag,Dec-25,FY 25-26,46
500028,ada2,spr,Jan-26,FY 25-26,36
500028,rk2,wag,Jan-26,FY 25-26,38
500028,kal1,Alt,Jan-26,FY 25-26,39
500028,var1,ert,Feb-26,FY 25-26,6
500028,var2,ert,Feb-26,FY 25-26,24
500028,ace1,spr,Feb-26,FY 25-26,6
500028,ada1,wag,Mar-26,FY 25-26,23
500028,jay1,spr,Mar-26,FY 25-26,27
500028,var2,cel,Mar-26,FY 25-26,45
500028,var2,eec,Apr-26,FY 25-26,18
500028,rk2,des,Apr-26,FY 25-26,41
500028,kal2,spr,Apr-26,FY 25-26,15
500028,jay2,bre,May-26,FY 25-26,43
500028,jay1,eec,May-26,FY 25-26,13
500028,rk1,spr,May-26,FY 25-26,44
500028,jay2,ert,Jun-26,FY 25-26,29
500028,rk1,des,Jun-26,FY 25-26,12
500028,jay1,swi,Jun-26,FY 25-26,17
500029,kal2,bre,Apr-24,FY 24-25,5
500029,rk2,swi,Apr-24,FY 24-25,16
500029,var2,cel,Apr-24,FY 24-25,23
500029,kal1,wag,May-24,FY 24-25,35
500029,var2,spr,May-24,FY 24-25,27
500029,var1,cel,May-24,FY 24-25,28
500029,kal2,eec,Jun-24,FY 24-25,44
500029,rk1,des,Jun-24,FY 24-25,17
500029,var2,ert,Jun-24,FY 24-25,29
500029,rk2,ert,Jul-24,FY 24-25,14
500029,jay2,eec,Jul-24,FY 24-25,34
500029,rk1,eec,Jul-24,FY 24-25,6
500029,rk2,wag,Aug-24,FY 24-25,26
500029,kal2,Alt,Aug-24,FY 24-25,43
500029,ace1,wag,Aug-24,FY 24-25,39
500029,ada1,Alt,Sep-24,FY 24-25,43
500029,ace1,ert,Sep-24,FY 24-25,22
500029,rk2,bre,Sep-24,FY 24-25,36
500029,jay2,wag,Oct-24,FY 24-25,17
500029,ada2,bre,Oct-24,FY 24-25,31
500029,kal2,ert,Oct-24,FY 24-25,38
500029,var2,des,Nov-24,FY 24-25,5
500029,var1,des,Nov-24,FY 24-25,22
500029,jay2,eec,Nov-24,FY 24-25,19
500029,var2,cel,Dec-24,FY 24-25,14
500029,jay1,spr,Dec-24,FY 24-25,33
500029,jay2,ert,Dec-24,FY 24-25,37
500029,ada2,spr,Jan-25,FY 25-26,26
500029,jay2,eec,Jan-25,FY 25-26,34
500029,rk1,cel,Jan-25,FY 25-26,6
500029,ada1,swi,Feb-25,FY 25-26,14
500029,var2,cel,Feb-25,FY 25-26,8
500029,jay2,cel,Feb-25,FY 25-26,32
500029,rk2,bre,Mar-25,FY 25-26,8
500029,ace1,Alt,Mar-25,FY 25-26,36
500029,jay2,wag,Mar-25,FY 25-26,8
500029,jay1,wag,Apr-25,FY 25-26,17
500029,kal2,bre,Apr-25,FY 25-26,22
500029,var1,eec,Apr-25,FY 25-26,36
500029,ace1,swi,May-25,FY 25-26,50
500029,var1,Alt,May-25,FY 25-26,25
500029,kal1,des,May-25,FY 25-26,21
500029,kal2,wag,Jun-25,FY 25-26,13
500029,jay2,eec,Jun-25,FY 25-26,25
500029,ace1,cel,Jun-25,FY 25-26,36
500029,ada2,wag,Jul-25,FY 25-26,8
500029,ada1,eec,Jul-25,FY 25-26,12
500029,rk2,wag,Jul-25,FY 25-26,31
500029,jay2,cel,Aug-25,FY 25-26,29
500029,var1,wag,Aug-25,FY 25-26,9
500029,jay1,ert,Aug-25,FY 25-26,46
500029,kal1,des,Sep-25,FY 25-26,13
500029,var2,cel,Sep-25,FY 25-26,23
500029,kal2,cel,Sep-25,FY 25-26,28
500029,var1,ert,Oct-25,FY 25-26,22
500029,ada1,ert,Oct-25,FY 25-26,23
500029,var2,des,Oct-25,FY 25-26,28
500029,jay1,des,Nov-25,FY 25-26,25
500029,jay2,wag,Nov-25,FY 25-26,27
500029,rk2,Alt,Nov-25,FY 25-26,38
500029,kal2,Alt,Dec-25,FY 25-26,8
500029,rk1,Alt,Dec-25,FY 25-26,40
500029,var2,Alt,Dec-25,FY 25-26,8
500029,ace1,wag,Jan-26,FY 25-26,15
500029,var2,cel,Jan-26,FY 25-26,35
500029,ada2,bre,Jan-26,FY 25-26,16
500029,var2,des,Feb-26,FY 25-26,40
500029,kal1,wag,Feb-26,FY 25-26,46
500029,ace1,swi,Feb-26,FY 25-26,7
500029,var1,wag,Mar-26,FY 25-26,20
500029,jay2,eec,Mar-26,FY 25-26,44
500029,jay1,Alt,Mar-26,FY 25-26,27
500029,var2,swi,Apr-26,FY 25-26,9
500029,var1,des,Apr-26,FY 25-26,42
500029,ada1,eec,Apr-26,FY 25-26,17
500029,rk2,ert,May-26,FY 25-26,31
500029,var2,ert,May-26,FY 25-26,15
500029,ada2,eec,May-26,FY 25-26,45
500029,ada1,eec,Jun-26,FY 25-26,22
500029,ace1,eec,Jun-26,FY 25-26,41
500029,kal2,wag,Jun-26,FY 25-26,8
500033,rk1,bre,Apr-24,FY 24-25,43
500033,jay1,bre,Apr-24,FY 24-25,5
500033,var1,Alt,Apr-24,FY 24-25,28
500033,rk2,ert,May-24,FY 24-25,42
500033,jay2,swi,May-24,FY 24-25,11
500033,jay1,spr,May-24,FY 24-25,37
500033,ada2,wag,Jun-24,FY 24-25,10
500033,kal1,cel,Jun-24,FY 24-25,14
500033,rk2,des,Jun-24,FY 24-25,9
500033,rk1,des,Jul-24,FY 24-25,18
500033,var2,ert,Jul-24,FY 24-25,19
500033,jay1,cel,Jul-24,FY 24-25,17
500033,ada2,des,Aug-24,FY 24-25,17
